site,maxdt,tomst_id
TII049,2020-11-04T12:30:00Z,94194372
TII050,2020-10-24T07:30:00Z,94194363
TII051,2020-11-04T07:30:00Z,94194392
TII053,2020-10-24T07:15:00Z,94194370
TII054,2020-10-24T12:15:00Z,94194251
TII055,2020-10-24T08:00:00Z,94194407
TII001,2021-10-06T12:45:00Z,94194379
TII003,2021-10-06T08:45:00Z,94194398
TII004,2021-10-06T13:30:00Z,94194373
TII007,2021-10-06T09:00:00Z,94194368
TII009,2021-10-06T15:00:00Z,94194401
TII010,2021-10-06T11:00:00Z,94194396
TII012,2021-10-06T14:30:00Z,94194371
TII013,2021-10-06T11:45:00Z,94194367
TII014,2021-10-06T10:15:00Z,94194364
TII018,2021-10-06T13:15:00Z,94194374
TII019,2021-10-06T14:30:00Z,94194376
TII020,2021-10-06T09:00:00Z,94194267
TII021,2021-10-06T09:15:00Z,94194397
TII023,2021-10-06T08:30:00Z,94194369
TII028,2021-10-06T15:00:00Z,94194391
TII029,2021-10-06T08:15:00Z,94194361
TII031,2021-10-06T13:00:00Z,94194375
TII033,2021-10-06T09:30:00Z,94194399
TII034,2021-10-06T08:45:00Z,94194262
TII035,2021-10-06T09:15:00Z,94194400
TII036,2021-10-06T08:45:00Z,94194395
TII037,2021-10-06T13:00:00Z,94194377
TII041,2021-10-06T08:15:00Z,94194365
TII042,2021-10-06T10:45:00Z,94194261
TII045,2021-10-06T11:30:00Z,94194362
TII046,2021-10-06T12:45:00Z,94194403
TII047,2021-10-06T13:30:00Z,94194378
TII048,2021-10-06T13:00:00Z,94194380
TII049,2021-10-06T15:00:00Z,94194372
TII050,2021-10-06T10:30:00Z,94194363
TII051,2021-10-06T08:00:00Z,94194392
TII053,2021-10-06T10:15:00Z,94194370
TII054,2021-10-06T12:45:00Z,94194251
TII001,2022-10-04T09:45:00Z,94194379
TII003,2022-10-05T09:15:00Z,94194398
TII004,2022-10-04T06:15:00Z,94194373
TII006,2022-10-05T07:15:00Z,94194253
TII007,2022-10-05T09:45:00Z,94194368
TII008,2022-10-04T07:30:00Z,94190042
TII009,2022-10-04T12:30:00Z,94194401
TII010,2022-10-05T10:45:00Z,94194396
TII012,2022-10-04T12:15:00Z,94194371
TII013,2022-10-05T10:15:00Z,94194367
TII014,2022-10-05T10:45:00Z,94194364
TII015,2022-10-04T08:15:00Z,94190041
TII018,2022-10-04T10:15:00Z,94194374
TII019,2022-10-04T12:00:00Z,94194376
TII020,2022-10-05T08:45:00Z,94194267
TII021,2022-10-05T09:45:00Z,94194397
TII022,2022-10-04T07:15:00Z,94194402
TII023,2022-10-05T10:15:00Z,94194369
TII024,2022-10-04T08:45:00Z,94194404
TII025,2022-10-04T07:15:00Z,94194405
TII026,2022-10-05T11:00:00Z,94194255
TII028,2022-10-04T12:30:00Z,94194391
TII029,2022-10-05T10:15:00Z,94194361
TII030,2022-10-04T08:00:00Z,94194408
TII031,2022-10-04T09:30:00Z,94194375
TII032,2022-10-04T07:45:00Z,94194410
TII033,2022-10-05T09:15:00Z,94194399
TII034,2022-10-05T08:45:00Z,94194262
TII035,2022-10-05T09:45:00Z,94194400
TII036,2022-10-05T09:00:00Z,94194395
TII037,2022-10-04T10:30:00Z,94194377
TII038,2022-10-05T06:45:00Z,94194254
TII039,2022-10-04T11:30:00Z,94194256
TII040,2022-10-05T06:45:00Z,94194252
TII041,2022-10-05T10:15:00Z,94194365
TII042,2022-10-05T08:00:00Z,94194261
TII043,2022-10-04T11:45:00Z,94194258
TII044,2022-10-04T07:00:00Z,94194409
TII045,2022-10-05T10:30:00Z,94194362
TII046,2022-10-04T09:30:00Z,94194403
TII047,2022-10-04T10:30:00Z,94194378
TII048,2022-10-04T10:00:00Z,94194380
TII049,2022-10-05T06:15:00Z,94194372
TII050,2022-10-05T11:15:00Z,94194363
TII051,2022-10-05T09:45:00Z,94194392
TII053,2022-10-05T11:15:00Z,94194370
TII054,2022-10-04T10:00:00Z,94194251
TII055,2022-10-04T09:00:00Z,94194407
TII001,2023-08-02T08:30:00Z,94194379
TII003,2023-08-03T08:30:00Z,94194398
TII004,2023-08-02T07:30:00Z,94194373
TII006,2023-08-02T09:30:00Z,94194253
TII007,2023-08-03T07:45:00Z,94194368
TII008,2023-08-02T15:15:00Z,94190042
TII009,2023-08-02T12:30:00Z,94194401
TII010,2023-08-03T08:15:00Z,94194396
TII012,2023-08-02T11:45:00Z,94194371
TII013,2023-08-03T08:00:00Z,94194367
TII014,2023-08-03T06:45:00Z,94194364
TII015,2023-08-02T15:15:00Z,94190041
TII018,2023-08-02T08:30:00Z,94194374
TII019,2023-08-02T11:45:00Z,94194376
TII020,2023-08-03T08:45:00Z,94194267
TII021,2023-08-03T08:00:00Z,94194397
TII022,2023-08-03T10:15:00Z,94194402
TII023,2023-08-03T07:15:00Z,94194369
TII024,2023-08-02T09:30:00Z,94194404
TII025,2023-08-02T14:45:00Z,94194405
TII026,2023-08-02T09:30:00Z,94194255
TII028,2023-08-02T12:15:00Z,94194391
TII029,2023-08-03T07:15:00Z,94194361
TII030,2023-08-02T15:45:00Z,94194408
TII031,2023-08-02T09:00:00Z,94194375
TII033,2023-08-03T08:30:00Z,94194399
TII034,2023-08-03T09:00:00Z,94194262
TII035,2023-08-03T08:00:00Z,94194400
TII036,2023-08-03T08:30:00Z,94194395
TII037,2023-08-02T07:45:00Z,94194377
TII038,2023-08-02T10:00:00Z,94194254
TII039,2023-08-02T11:15:00Z,94194256
TII040,2023-08-02T10:45:00Z,94194252
TII041,2023-08-03T07:00:00Z,94194365
TII042,2023-08-03T08:45:00Z,94194261
TII043,2023-08-02T11:30:00Z,94194258
TII044,2023-08-03T10:45:00Z,94194409
TII045,2023-08-06T07:45:00Z,94194362
TII046,2023-08-02T08:45:00Z,94194403
TII047,2023-08-02T07:30:00Z,94194378
TII048,2023-08-02T08:30:00Z,94194380
TII049,2023-08-02T10:45:00Z,94194372
TII050,2023-08-03T07:00:00Z,94194363
TII051,2023-08-03T07:45:00Z,94194392
TII053,2023-08-03T07:15:00Z,94194370
TII054,2023-08-02T08:30:00Z,94194251
TII055,2023-08-02T09:00:00Z,94194407
